,age,gender,marital,date_granted,label,installment,amount_approved,total_delayed_payment,total_early_payment,num_negstatus_2years,num_negstatus_before_2years,negstatus_guarantor_last_12month,negstatus_guarantor_before_12month,past_due_6_month,past_due_6_18_month,past_due_18_more_month,undue_12_month,undue_12_more_month,default_12_month,default_12_more_month,age_last_negative_status,num_loans,max_installment_amount,oldest_loan_age,complete_last_payment_age,num_prev_0_1_year_loans,num_prev_1_3_year_loans,guarantor_role,completed_loan_ratio,outstanding_debt_ratio,current_installments,out,worst_negative_status_last_2years_0,worst_negative_status_last_2years_1,worst_negative_status_last_2years_2,worst_negative_status_last_2years_3
3151,46,1,1,20210401,1,24,891.2,469,0,0,3,0,0,0,0,3,0,0,0,0,1036,2,29.8,2604,674,1,1,1,1,0,0,0,1,0,0,0
3152,36,1,1,20210913,1,20,175,0,0,1,0,12,16,0,1,0,0,0,0,0,261,2,22.1,1390,0,1,1,1,0,0.3688480932943465,17.7,0,0,1,0,0
3153,59,0,0,20211111,1,18,535.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34.1,174,0,3,0,0,0,0.8601109647420004,34.1,0,1,0,0,0
3154,61,0,0,20210312,1,20,104.9,36,0,1,1,0,0,0,1,1,0,0,0,0,470,3,40.9,1199,128,3,0,0,0.3020389638248546,0.9581086895747772,0,0,0,1,0,0
3155,43,1,1,20210414,1,23,607.6,319,0,4,30,2,48,0,0,11,0,16,0,7,623,6,118.4,2746,602,5,1,1,0.081849655,0.656747905,50.7,0,0,0,1,0
3156,35,0,1,20211110,1,10,157.4,109,141,5,2,20,38,5,0,2,0,0,0,0,100,4,44.9,1911,263,1,1,1,0.3031325970077331,0.1839271958275099,0,0,0,1,0,0
3157,35,1,1,20210927,1,18,437.4,105,0,0,1,0,0,0,0,0,0,1,0,0,910,3,72.1,1643,63,2,0,0,0.6680701278037077,0.9508196721311476,11.6,0,1,0,0,0
3158,37,0,1,20211103,1,19,837.2,236,0,7,11,0,11,0,2,10,0,2,0,0,369,5,29,1915,51,1,1,1,0.3750870093183218,0.3294948867163646,54.1,0,0,1,0,0
3161,40,1,0,20210606,1,55,1132.4,64,0,0,0,14,4,0,0,0,0,0,0,0,0,7,26.2,2008,769,2,2,1,0.2156501652258243,0.5834012141605708,40.5,0,1,0,0,0
3162,36,1,1,20210407,1,36,1134.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43.7,2232,406,1,3,0,0.9778602194229604,0.4795266824662899,1.6,0,1,0,0,0
3163,34,0,1,20211211,1,24,744.2,1397,0,0,27,0,0,0,0,13,0,13,0,1,1654,1,22.9,2782,247,1,0,0,1,0,0,0,1,0,0,0
3166,56,1,0,20211207,1,15,165.4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,18.4,2195,1103,1,1,1,0.3509584789712473,0.2702702702702702,18.4,0,1,0,0,0
3167,65,1,1,20211207,1,24,876.5,0,0,0,15,0,0,0,0,15,0,0,0,0,1620,1,28,2546,0,1,0,1,0,0,0,0,1,0,0,0
3168,40,1,1,20210825,1,24,711.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.2,1046,0,1,1,1,0,0.055555556,0,0,1,0,0,0
3169,35,1,1,20210521,1,17,294.5,148,0,0,1,0,0,0,0,1,0,0,0,0,1087,4,24.6,2384,640,2,0,1,0.5452451418612447,0.861111111,24.6,0,1,0,0,0
3173,51,1,0,20210614,1,15,132.1,100,0,4,3,8,2,0,0,6,0,1,0,0,387,3,74.3,1615,356,1,0,1,0.026399193,0.2115369114172244,0,0,0,0,1,0
3174,51,0,1,20211022,1,14,688.2,59,0,5,7,0,0,0,2,10,0,0,0,0,391,1,8.3,1263,108,1,0,1,1,0,0,0,0,1,0,0
3176,62,0,1,20211201,1,12,578.8,0,463,0,9,5,2,0,0,9,0,0,0,0,1613,3,34.2,2153,1157,1,1,1,0.2535660357998819,0.8975409836065574,18.5,0,1,0,0,0
3177,48,0,1,20211001,1,33,1024.7,0,0,19,31,0,0,5,4,24,0,0,0,0,1,2,59,1586,0,1,0,1,0,0.4639175257731959,59,0,0,1,0,0
3178,36,0,0,20210406,1,24,749.4,0,0,17,0,0,0,3,8,6,0,0,0,0,68,1,42,916,0,1,1,1,0,0.7945205479452057,42,0,0,1,0,0
3179,47,0,1,20211125,1,18,720,0,0,13,0,6,9,1,6,6,0,0,0,0,49,1,39.5,887,0,1,1,1,0,0.1944444444444444,0,0,0,1,0,0
3182,44,1,1,20211013,1,22,853.9,554,441,2,41,2,49,0,1,25,0,10,0,1,349,7,59.1,1794,316,4,1,1,0.3371332538508424,0.5877574426567982,97.1,0,0,0,1,0
3183,34,1,0,20210615,1,14,679.5,56,0,0,0,2,29,0,0,0,0,0,0,0,0,2,232.9,1665,88,2,0,1,1,0,0,0,1,0,0,0
3184,35,1,0,20210918,1,16,699.9,112,0,0,0,0,1,0,0,0,0,0,0,0,0,5,813.2,1194,569,1,3,1,1,0,0,0,1,0,0,0
3185,42,1,0,20210413,1,14,283.6,28,0,0,0,8,4,0,0,0,0,0,0,0,0,2,12.8,1389,631,1,0,1,1,0,0,0,1,0,0,0
3186,41,0,1,20210519,1,12,390.6,438,0,11,4,3,0,3,5,7,0,0,0,0,19,10,80.8,1983,34,3,6,1,0.6838593001785269,0.3233419347430835,0,0,0,1,0,0
3187,44,1,1,20210413,1,14,484.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38.5,399,33,2,1,1,0.2993708414808404,0.9636363636363636,9.8,0,1,0,0,0
3188,39,1,1,20210810,1,24,622.4,0,0,22,10,0,30,1,6,10,0,5,0,0,133,4,48.1,2105,761,1,1,1,0.1420960391785415,0.732813772,115.2,0,0,0,1,0
3189,59,0,1,20210423,1,24,324.1,59,0,1,0,0,0,0,0,1,0,0,0,0,724,1,9.5,1791,636,1,0,0,1,0,0,0,0,1,0,0
3190,49,1,1,20210816,1,18,889.1,0,0,1,0,0,0,0,1,0,0,0,0,0,292,4,226.7,1172,0,3,1,1,0,0.5803522568805742,271.8,0,0,1,0,0
3191,51,0,1,20210417,1,12,708.9,80,0,18,11,0,0,3,9,13,0,4,0,0,112,2,20.2,1650,1,1,0,0,1,0,0,0,0,0,1,0
3193,36,1,1,20211106,1,24,259.5,39,0,2,3,0,0,0,0,5,0,0,0,0,554,1,23.5,1257,122,1,0,0,1,0,0,0,0,1,0,0
3194,39,1,1,20210620,1,24,1132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.9,301,0,2,0,1,0,0.7959183673469388,29.9,0,1,0,0,0
3195,60,0,0,20210616,1,24,1038.1,234,0,12,1,0,1,1,7,3,1,1,0,0,16,7,22.5,3662,596,1,2,1,0.6581285283118826,0.1351351351351351,0,0,0,0,1,0
3196,35,0,1,20211116,1,10,242.8,76,0,7,2,0,0,1,4,4,0,0,0,0,167,1,30.2,878,76,1,1,0,1,0,0,0,0,1,0,0
3197,36,0,1,20211119,1,17,644.7,59,0,0,11,0,0,0,0,11,0,0,0,0,1392,3,40.7,2422,520,2,0,1,0.6451503598445611,0.7222222222222223,40.7,0,1,0,0,0
3198,46,0,0,20210415,1,24,1215.2,0,0,1,0,0,0,1,0,0,0,0,0,0,110,2,22.1,212,0,3,0,0,0,0.9084966277497852,33.6,0,0,1,0,0
3199,35,0,1,20211204,1,24,909.6,188,0,0,1,0,0,0,0,0,0,1,0,0,977,4,12.3,1517,569,1,2,0,0.095886335,0.3105871435700512,7.7,0,1,0,0,0
3200,50,0,1,20210719,1,11,437,0,0,0,4,0,0,0,0,4,0,0,0,0,2092,1,31.6,4055,0,1,0,0,0,0,0,0,1,0,0,0
3201,40,1,1,20210423,1,24,1093.7,13,70,2,1,9,2,1,1,1,0,0,0,0,176,19,190.7,2956,37,5,1,1,0.4156079316962856,0.5448491116193982,142.5,0,0,1,0,0
3202,36,1,1,20211222,1,26,463.1,0,0,5,0,0,0,5,0,0,0,0,0,0,11,1,6.8,423,0,1,1,0,0,0.5945945945945946,0,0,0,1,0,0
3203,39,1,1,20211202,1,24,909.6,83,138,4,24,0,0,0,0,7,0,13,0,8,549,5,25,2211,338,1,0,1,1,0,0,0,0,0,0,1
3206,34,1,0,20210631,1,24,747.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,121,0,2,0,0,0,0.6666666666666667,0,0,1,0,0,0
3207,58,0,1,20210305,1,17,566.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61.7,1843,164,3,2,1,0.1551649102617928,0.6820578860887858,124.4,0,1,0,0,0
3208,36,1,0,20211030,1,17,597.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2192,1096,1,0,0,1,0,0,0,1,0,0,0
3209,37,0,0,20211128,1,36,502.3,601,0,0,4,0,0,0,0,1,0,1,0,2,1369,1,14.4,2304,1338,1,0,1,1,0,0,0,1,0,0,0
3210,46,1,0,20211217,1,18,330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.4,196,0,2,0,0,0,0.9294117647058824,11.4,0,1,0,0,0
3211,65,1,0,20210502,1,12,343.5,64,0,4,0,4,0,1,3,0,0,0,0,0,95,5,171.6,1483,17,3,2,1,0.6913871602956315,0.7831487657468053,2.8,0,0,1,0,0
3212,45,0,1,20210512,1,19,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.7,364,0,2,0,1,0,0.6486486486486486,73.7,0,1,0,0,0
3213,41,1,1,20211215,1,24,400.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7,1811,0,1,0,1,0,0,0.7,0,1,0,0,0
3214,42,1,0,20210519,1,15,1079.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99.9,624,0,2,2,1,0,0.6897229722144926,116.2,0,1,0,0,0
3215,34,1,1,20210711,1,14,653.7,62,26,13,5,13,8,2,4,3,2,6,0,1,44,3,210.6,1765,20,1,1,1,0.3405670056271767,0,0,0,0,0,1,0
3216,48,0,0,20210818,1,36,1066.9,0,141,7,1,8,1,2,5,1,0,0,0,0,127,6,47.1,1372,600,3,3,1,0.1173078696396976,0.6964484480562732,133,0,0,1,0,0
3217,40,0,0,20210725,1,27,340.5,118,0,0,1,0,0,0,0,1,0,0,0,0,1246,4,34.6,1581,943,3,0,0,0.7385299071408418,0.8333333333333335,0,0,1,0,0,0
3218,53,0,1,20211018,1,22,1024.7,176,245,1,19,6,4,0,1,9,0,10,0,0,296,10,252.3,3670,1236,5,2,1,0.1694466006407694,0.6205689829460078,0,0,0,1,0,0
3220,41,0,1,20210226,1,48,107.6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.2,1565,757,1,0,1,1,0,0,0,1,0,0,0
3221,49,1,0,20210415,1,11,627.9,2333,0,6,32,1,5,3,3,30,0,0,0,1,68,12,57.7,4875,295,5,5,1,0.1443688983556091,0.522888983,31.6,0,0,1,0,0
3222,51,1,0,20211127,1,17,920.9,380,0,0,0,0,2,0,0,0,0,0,0,0,0,3,84.7,3299,1092,2,0,1,0.1716704697028407,0.1647950934551001,27.3,0,1,0,0,0
3223,34,1,1,20211013,1,12,375.7,876,0,7,63,0,0,0,2,35,0,18,0,15,507,3,43.1,3844,480,1,0,1,0.7368207488383504,0,0,0,0,1,0,0
3224,50,0,1,20210218,1,18,204.4,79,47,4,3,0,0,0,3,4,0,0,0,0,497,3,71.9,4396,239,1,0,0,0.5748566013130747,0,0,0,0,1,0,0
3225,50,1,0,20211002,1,26,768.5,425,14,0,8,6,38,0,0,7,0,0,0,0,1251,13,45.6,3070,65,8,5,1,0.4343870330681054,0.5337883291955606,54.5,0,1,0,0,0
3226,36,0,1,20210907,1,12,874.8,1420,201,18,39,14,37,0,5,23,0,10,0,0,255,20,426.3,2873,144,6,7,1,0.7066931766485463,0.5614799814906837,96.8,0,0,0,1,0
3227,53,1,1,20211208,1,33,992.3,0,260,0,28,0,0,0,0,11,0,13,0,4,1135,3,699.8,2670,1105,2,0,0,0.7937642813783009,0.976470588,10,0,1,0,0,0
3230,44,1,1,20210728,1,18,364.2,60,0,10,29,0,0,0,6,26,0,6,0,0,244,4,24.6,2582,709,2,0,1,0.3697225516072608,0.6144117253323379,24,0,0,0,1,0
3231,48,1,1,20210324,1,28,1049.2,68,0,0,14,0,0,0,0,13,0,0,0,0,1092,2,7.4,2546,652,1,1,0,0.7283622106333711,0.6792452830188679,3.2,0,1,0,0,0
3232,73,0,1,20210516,1,14,196.3,93,0,4,0,2,0,0,3,1,0,0,0,0,382,3,31.3,2506,778,1,1,1,0.051924732,0.4613030308722024,44.6,0,0,1,0,0
3233,42,1,1,20210324,1,12,104.9,185,0,2,16,0,0,2,0,16,0,0,0,0,116,2,9.9,2308,1028,1,1,0,0.2534884664255472,0.540983607,0,0,0,1,0,0
3235,34,1,0,20210817,1,24,391.2,0,0,3,0,0,0,3,0,0,0,0,0,0,24,1,13.4,196,0,2,0,1,0,0.5,13.4,0,0,1,0,0
3236,35,0,1,20211223,1,12,264.6,214,0,1,6,2,0,1,0,6,0,0,0,0,3,4,24.3,2674,1364,2,2,1,0.080492496,0.5146126625574616,18.2,0,0,1,0,0
3237,36,0,1,20210826,1,48,978,48,30,0,4,0,0,0,0,4,0,0,0,0,850,7,35.6,2200,647,3,1,0,0.3559931870971159,0.7541095943200413,31.9,0,1,0,0,0
3238,55,1,0,20211116,1,28,418.6,612,0,0,15,0,0,0,0,1,0,9,0,5,899,1,44.2,1844,867,1,0,1,1,0,0,0,1,0,0,0
3239,39,1,1,20211114,1,14,602.8,70,0,0,0,0,3,0,0,0,0,0,0,0,0,4,39.8,1992,211,1,1,1,0.6097303388187945,0.028571429,0,0,1,0,0,0
3241,64,0,1,20211121,1,22,753.5,0,0,1,0,0,0,0,1,0,0,0,0,0,329,3,39.2,658,0,2,2,1,0,0.6346727504998517,39.2,0,0,1,0,0
3242,34,1,0,20210913,1,11,175,0,0,1,0,0,0,1,0,0,0,0,0,0,169,1,12.7,1669,0,1,0,1,0,0,0,0,0,1,0,0
3243,56,0,1,20210325,1,20,1248.5,0,162,2,0,0,0,0,2,0,0,0,0,0,361,1,31.2,1142,208,1,0,0,1,0,0,0,0,1,0,0
3244,35,1,0,20210506,1,12,429.9,0,164,9,12,0,4,0,3,7,0,10,0,0,372,1,21.3,1273,342,1,0,1,1,0,0,0,0,0,1,0
3247,63,1,1,20211111,1,14,427,0,0,9,0,0,0,3,6,0,0,0,0,0,41,2,23.5,739,0,1,2,0,0,0.3258259493408062,0,0,0,1,0,0
3248,59,1,1,20210929,1,24,699.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4,56,0,2,0,1,0,0.8181818181818181,0,0,1,0,0,0
3249,37,0,0,20210906,1,12,419.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.8,404,0,2,1,0,0,0.5227029571935053,6.8,0,1,0,0,0
3250,36,1,1,20210915,1,12,349.9,0,0,0,6,1,3,0,0,0,0,6,0,0,1830,4,1131.5,3139,0,4,0,1,0,0.9889013886176736,2.3,0,1,0,0,0
3252,34,0,1,20210416,1,17,972.2,0,0,1,0,0,0,0,1,0,0,0,0,0,327,4,36.9,771,0,3,2,1,0,0.8221211900216685,81.1,0,0,1,0,0
3253,41,1,1,20211207,1,12,496.1,143,76,4,3,1,0,0,3,4,0,0,0,0,373,7,65.2,1621,345,1,2,1,0.6103493046822834,0.3314464614613058,46.5,0,0,1,0,0
3254,41,0,1,20211124,1,12,318.1,222,0,2,14,14,0,0,0,15,0,1,0,0,551,6,63,1887,456,2,1,1,0.7723749633998264,0.574833635,74,0,0,1,0,0
3255,35,1,0,20211225,1,24,463.1,0,16,8,20,0,0,3,3,21,0,0,0,0,85,5,24.5,1999,102,1,2,0,0.7160837017127367,0.4683325994109542,11.7,0,0,1,0,0
3257,34,1,0,20211222,1,18,661.5,0,0,1,0,0,0,0,1,0,0,0,0,0,377,2,44.1,1098,0,2,0,0,0,1.0555555555555558,29.2,0,0,1,0,0
3259,47,1,1,20210505,1,24,392.6,0,0,3,0,0,0,0,3,0,0,0,0,0,250,1,14.8,724,0,1,1,0,0,0.3243243243243243,0,0,0,1,0,0
3260,34,0,0,20210213,1,24,1135.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,1372,0,1,0,1,0,0.06122449,0,0,1,0,0,0
3261,34,1,1,20210718,1,24,546.3,157,0,3,0,0,0,0,0,3,0,0,0,0,600,3,44.9,1100,579,3,0,1,0.3890547427192413,0.972212754,27.4,0,0,1,0,0
3263,40,1,1,20210707,1,20,1092.6,0,0,0,24,0,0,0,0,16,0,8,0,0,1379,1,37.6,2597,0,1,0,0,0,0,0,0,1,0,0,0
3264,41,0,1,20211130,1,15,202.6,0,0,1,0,0,0,0,0,1,0,0,0,0,703,2,38.3,1670,0,1,1,0,0,0.2129407404836663,23.3,0,0,1,0,0
3265,52,0,0,20210427,1,26,1012.7,1512,0,0,23,0,0,0,0,8,0,11,0,4,1732,1,17.4,2836,209,1,0,1,1,0,0,0,1,0,0,0
3266,65,1,1,20211106,1,24,83.7,67,0,9,42,5,0,4,2,31,0,8,0,4,6,6,19.9,2442,437,2,4,1,0.2728468340791584,0.4424984726642773,31.1,0,0,1,0,0
3268,56,0,0,20210717,1,12,455.3,0,0,2,3,0,0,0,2,3,0,0,0,0,296,1,19.3,1318,0,1,0,1,0,0.2786885245901639,19.3,0,0,1,0,0
3269,46,1,0,20210918,1,19,426.9,455,0,0,4,1,0,0,0,4,0,0,0,0,997,7,67.3,3517,48,3,0,1,0.7354018483212347,0.8389856247514402,19,0,1,0,0,0
3270,44,0,1,20211104,1,24,954.4,47,245,5,2,5,0,0,4,3,0,0,0,0,312,5,48.5,4164,705,1,1,1,0.4087336839680192,0.4897959183673469,48.5,0,0,1,0,0
3271,38,0,1,20210613,1,12,188.7,199,0,4,0,0,0,0,4,0,0,0,0,0,228,3,358.9,761,198,2,2,0,0.597748902,0.4055669817556025,0,0,0,1,0,0
3272,34,1,1,20211125,1,11,684.9,370,0,0,12,0,0,0,0,2,0,6,0,4,1366,2,85.8,2009,1335,1,1,0,0.310542601,0.5,0,0,1,0,0,0
3273,59,0,0,20211224,1,25,992.3,254,0,1,0,0,0,0,0,1,0,0,0,0,572,3,26.3,3454,1030,1,1,1,0.081885958,0.3783783783783783,17,0,0,1,0,0
3275,43,0,1,20211201,1,54,876.5,0,0,11,18,20,6,5,4,20,0,0,0,0,31,6,50.6,2560,503,1,2,1,0.4417905109978446,0.5196138799762408,71.5,0,0,1,0,0
3276,38,1,1,20210222,1,24,1183.2,84,79,1,5,0,0,1,0,5,0,0,0,0,37,4,66.4,2505,358,1,1,1,0.1873894497472845,0.5,0,0,0,1,0,0
3277,71,0,1,20210523,1,12,127.6,0,0,1,0,0,0,0,1,0,0,0,0,0,359,3,42.1,2067,652,1,1,0,0.5336756284075213,0.3333333333333333,0,0,0,1,0,0
3278,58,1,0,20210303,1,10,63,0,0,5,0,7,0,1,2,0,2,0,0,0,83,3,13,1777,254,1,2,1,0.5906509271119835,0.5675675675675677,0,0,0,0,1,0
3279,36,1,1,20210506,1,12,392.6,72,0,1,0,0,0,0,1,0,0,0,0,0,251,13,52.4,2545,115,3,7,1,0.4833626277411357,0.7340050770571434,36.8,0,0,1,0,0
3280,60,0,1,20210424,1,22,810.1,353,0,3,1,0,0,0,0,4,0,0,0,0,588,5,38.9,2250,61,2,0,1,0.646207987,0.8844192008204458,62,0,0,1,0,0
3281,38,1,1,20210410,1,12,1012.7,0,0,0,14,0,0,0,0,14,0,0,0,0,3175,2,73.9,4055,875,1,0,0,0.7334685380248667,0,0,0,1,0,0,0
3282,38,0,0,20211107,1,12,334.9,58,0,1,0,0,0,1,0,0,0,0,0,0,127,4,457.4,829,7,3,2,1,0.1902718163892545,0.8261845092813802,23.5,0,0,1,0,0
3283,34,1,1,20210911,1,21,419.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25.7,1239,0,2,0,1,0,0.4719564922959947,25.7,0,1,0,0,0
3285,37,1,1,20210218,1,16,430.3,15,40,0,22,0,7,0,0,21,0,0,0,0,836,7,50.9,1920,809,5,1,1,0.1343345963766883,0.6537523032995204,82.9,0,1,0,0,0
3286,40,1,1,20210627,1,19,597.4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,4,21.9,2433,607,3,1,1,0.9322603401530928,0.9763086653258612,0,0,1,0,0,0
3287,35,1,1,20210714,1,16,582.7,81,0,3,2,2,0,2,1,0,0,1,0,1,58,4,34.7,2209,108,2,2,1,0.1943767360597013,0.6608730059230584,28.1,0,0,1,0,0
3289,57,0,1,20211225,1,12,413.5,275,0,4,4,0,3,0,3,5,0,0,0,0,451,3,31.3,2202,421,1,0,1,0.3283228316678931,0.3770491803278689,31.3,0,0,1,0,0
3291,38,1,0,20210618,1,15,339.7,453,0,3,2,1,33,1,2,0,0,1,0,1,142,3,55.1,1582,11,1,1,1,0.8003369409845024,0.6216216216216216,7.6,0,0,1,0,0
3292,51,1,0,20210915,1,24,454.9,0,0,1,0,0,0,0,1,0,0,0,0,0,230,1,6.7,467,0,1,1,0,0,0.375,0,0,0,1,0,0
3294,42,1,0,20210815,1,16,266.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.1,340,0,3,0,0,0,0.6418342464769499,19.1,0,1,0,0,0
3295,50,1,1,20210706,1,34,728.4,76,0,2,0,0,0,1,1,0,0,0,0,0,152,1,2.9,461,19,1,1,0,1,0,0,0,0,1,0,0
3296,53,1,0,20210226,1,14,537.8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,3,43,1762,653,2,1,1,0.3009032159505645,0.5833237129038744,0,0,1,0,0,0
3297,50,1,1,20211225,1,12,297.7,13,0,9,1,0,0,0,6,3,0,0,0,0,278,2,19.1,2080,606,1,1,1,1,0,0,0,0,1,0,0
3298,44,0,1,20210412,1,24,810.1,209,0,7,10,2,0,3,4,10,0,0,0,0,54,4,86.1,2352,1047,1,1,1,0.053773005,0.3627245630111307,0,0,0,1,0,0
3299,35,1,1,20210331,1,16,1154.1,0,168,10,0,0,0,5,3,0,0,0,0,0,42,4,32.4,1282,309,2,1,1,0.3240240213971689,0.5304458841073046,42.5,0,0,1,0,0
3300,37,0,1,20210324,1,12,1112.1,0,0,2,0,1,1,0,2,0,0,0,0,0,332,6,56.1,673,0,3,4,1,0,0.5571695573447908,74.5,0,0,1,0,0
3303,36,0,1,20211020,1,24,939.3,269,0,3,4,0,3,0,0,7,0,0,0,0,570,5,75.6,1708,539,1,2,1,0.8062563344919466,0.6388888888888888,19.6,0,0,1,0,0
3305,48,1,1,20210824,1,12,355.6,0,149,9,28,0,0,2,1,24,0,3,0,0,24,8,112.8,1643,645,4,2,1,0.8119346430238948,0.6621125760447032,54.9,0,0,1,0,0
3308,58,1,0,20211225,1,21,595.4,311,173,6,10,0,69,0,3,13,0,0,0,0,206,4,31.8,3991,907,1,1,0,0.9364633265595343,0,0,0,0,1,0,0
3309,38,0,1,20210517,1,12,98.2,1058,0,0,33,0,0,0,0,1,0,21,0,10,749,1,23.1,2840,687,1,0,0,1,0,0,0,1,0,0,0
3310,38,0,1,20210817,1,52,1066.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20.4,3321,0,1,0,0,0,0.4657534246575342,40.8,0,1,0,0,0
3311,63,1,0,20211018,1,22,853.9,0,0,1,0,0,3,1,0,0,0,0,0,0,160,3,45.3,2632,960,1,1,1,0.5803511862207127,0.540983607,45.3,0,0,1,0,0
3312,44,1,1,20211004,1,11,819.7,0,0,1,0,1,3,0,1,0,0,0,0,0,229,4,60.9,676,0,3,2,1,0,0.7055875020120828,51.2,0,0,1,0,0
3313,76,0,0,20210921,1,12,87.5,12,0,5,9,0,0,0,1,12,0,1,0,0,541,6,22.2,1998,251,1,3,0,0.778917355,0.1891891891891892,12.9,0,0,0,1,0
3314,47,1,1,20210817,1,15,284.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.6,1386,0,1,0,0,0,0,0,0,1,0,0,0
3315,41,1,0,20210512,1,18,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.9,195,0,2,0,1,0,0.8108108108108109,15.9,0,1,0,0,0
3316,38,1,1,20211105,1,12,267.9,230,0,0,6,0,0,0,0,4,0,0,0,1,1284,4,34.4,2719,893,3,0,0,0.8721175991196988,0.9085330994727672,34.4,0,1,0,0,0
3317,34,0,1,20210511,1,10,981.5,1366,0,0,91,0,0,0,0,44,0,14,0,8,896,3,143.6,4229,846,1,0,1,0.8269874044425873,0,0,0,1,0,0,0
3318,44,1,1,20211114,1,15,435.4,98,0,4,0,0,0,0,3,1,0,0,0,0,322,3,59.9,2009,815,2,1,1,0.2151996341741512,0.4547701273892089,18.6,0,0,1,0,0
3319,36,1,0,20211208,1,24,496.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.9,129,0,2,0,1,0,0.9344262295081968,27.9,0,1,0,0,0
3320,39,1,1,20210803,1,24,978,50,76,0,0,0,0,0,0,0,0,0,0,0,0,2,78,698,279,1,2,1,1,0,0,0,1,0,0,0
3321,41,0,1,20210711,1,26,1092.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35.2,607,0,2,1,0,0,0.6526860303698141,13.3,0,1,0,0,0
3322,36,1,1,20210423,1,24,405.1,1629,0,5,0,0,0,2,2,1,0,0,0,0,85,13,1175.6,2380,116,6,4,1,0.388498003,0.7390486987906482,234.7,0,0,1,0,0
3323,57,1,0,20210219,1,24,107.6,132,0,1,4,5,0,1,0,4,0,0,0,0,154,3,4.9,1907,104,1,2,1,0.4598003339336184,0.4054054054054054,0,0,0,1,0,0
3324,37,1,0,20210304,1,12,629.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.1,1330,0,1,0,0,0,0.081632653,0,0,1,0,0,0
3325,38,1,0,20210306,1,24,1259,0,0,4,1,0,0,4,0,1,0,0,0,0,37,4,13.2,3614,0,3,1,0,0,0.4907437392661026,25.9,0,0,1,0,0
3326,40,1,1,20210506,1,10,392.6,0,0,3,0,0,0,0,3,0,0,0,0,0,223,1,20.8,917,0,1,1,1,0,0.4918032786885245,20.8,0,0,1,0,0
3327,38,1,1,20210711,1,24,519,1367,0,0,16,2,11,0,0,14,0,2,0,0,1077,7,35.2,3205,742,3,2,1,0.8788520341161412,0.8579052607979826,33.4,0,1,0,0,0
3329,40,1,0,20210213,1,16,1290.8,339,8,0,4,2,0,0,0,4,0,0,0,0,1200,8,701.1,3984,390,2,4,1,0.7333300964284413,0.8333333333333333,0,0,1,0,0,0
3330,68,1,1,20210617,1,27,943.7,0,0,4,1,0,0,1,3,1,0,0,0,0,174,1,12.9,1058,0,1,1,0,0,0.027027027,0,0,0,1,0,0
3331,54,0,1,20211019,1,12,170.8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,20.8,1321,600,2,1,0,0.2495994914257274,0.5991059614482956,0,0,1,0,0,0
3332,43,1,0,20210829,1,36,444.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.6,301,0,2,0,0,0,0.8360655737704918,18.6,0,1,0,0,0
3333,39,1,1,20211110,1,11,67,10,0,0,10,0,0,0,0,10,0,0,0,0,827,1,5.3,1551,811,1,0,1,1,0,0,0,1,0,0,0
3334,36,1,0,20210330,1,22,662.4,184,0,0,4,0,0,0,0,4,0,0,0,0,928,3,9.5,2377,591,1,0,0,1,0,0,0,1,0,0,0
3335,39,0,0,20210704,1,48,1092.6,17,83,4,1,0,0,1,3,1,0,0,0,0,96,5,23.2,1873,279,1,2,0,0.6981706703377992,0.4568280904290678,1.1,0,0,1,0,0
